q,I
0.01758286988390708,12965.474
0.05274860965172124,13129.911
0.0879143494195354,13694.466
0.12308008918734956,13878.348
0.15824582895516373,13783.39
0.1934115687229779,13628.056
0.22857730849079205,13661.774
0.2637430482586062,13688.721
0.29890878802642035,13578.049
0.3340745277942346,13584.419
0.3692402675620487,13563.95
0.4044060073298628,13326.929
0.439571747097677,13100.516
0.4747374868654912,13030.363
0.5099032266333053,13092.809
0.5450689664011195,13132.26
0.5802347061689337,13280.922
0.6154004459367478,13199.927
0.6505661857045619,13211.769
0.685731925472376,13263.119
0.7208976652401902,13223.168
0.7560634050080044,13209.647
0.7912291447758185,13217.399
0.8263948845436326,13259.89
0.8615606243114469,13238.55
0.8967263640792611,13234.289
0.9318921038470752,13349.858
0.9670578436148893,13498.412
1.0022235833827036,13525.984
1.0373893231505178,13556.633
1.0725550629183318,13672.901
1.107720802686146,13717.232
1.14288654245396,13689.273
1.1780522822217745,13660.133
1.2132180219895885,13687.856
1.2483837617574025,13609.543
1.283549501525217,13575.865
1.318715241293031,13666.062
1.353880981060845,13595.421
1.3890467208286594,13545.74
1.4242124605964734,13536.778
1.4593782003642874,13524.983
1.494543940132102,13487.563
1.529709679899916,13484.374
1.56487541966773,13492.43
1.6000411594355441,13543.256
1.6352068992033584,13584.285
1.6703726389711726,13470.719
1.7055383787389866,13390.922
1.7407041185068008,13411.725
1.775869858274615,13487.344
1.811035598042429,13583.106
1.8462013378102435,13550.23
1.8813670775780575,13506.341
1.9165328173458716,13578.97
1.951698557113686,13593.085
1.9868642968815,13626.014
2.0220300366493142,13677.613
2.0571957764171285,13617.338
2.0923615161849423,13630.481
2.1275272559527565,13678.462
2.1626929957205707,13700.515
2.197858735488385,13759.913
2.233024475256199,13833.363
2.2681902150240134,13932.034
2.303355954791827,14025.223
2.3385216945596414,14049.406
2.373687434327456,14067.452
2.4088531740952703,14163.413
2.444018913863084,14240.562
2.4791846536308983,14314.756
2.5143503933987126,14416.316
2.549516133166527,14485.866
2.584681872934341,14592.266
2.6198476127021553,14640.82
2.655013352469969,14662.073
2.6901790922377833,14686.373
2.7253448320055975,14725.506
2.7605105717734117,14751.206
2.795676311541226,14818.162
2.83084205130904,14956.45
2.866007791076854,15012.559
2.9011735308446682,15018.772
2.936339270612483,15083.722
2.9715050103802967,15156.756
3.006670750148111,15240.357
3.041836489915925,15335.302
3.077002229683739,15345.353
3.112167969451553,15377.333
3.147333709219368,15486.005
3.1824994489871816,15597.444
3.217665188754996,15712.395
3.2528309285228096,15817.336
3.287996668290624,15920.307
3.3231624080584385,15991.546
3.3583281478262523,16092.508
3.3934938875940666,16243.672
3.428659627361881,16427.973
3.4638253671296946,16594.621
3.4989911068975093,16773.463
3.5341568466653235,16915.057
3.5693225864331373,17074.24
3.6044883262009515,17278.521
3.6396540659687657,17478.32
3.67481980573658,17674.627
3.709985545504394,17866.559
3.7451512852722084,18119.346
3.780317025040022,18419.54
3.8154827648078364,18693.812
3.8506485045756507,18954.545
3.885814244343465,19232.035
3.920979984111279,19575.521
3.9561457238790934,20002.89
3.991311463646907,20411.873
4.026477203414721,20566.701
4.061642943182536,20618.56
4.09680868295035,20760.771
4.131974422718164,20926.648
4.167140162485978,21214.504
4.2023059022537925,21515.22
4.237471642021606,21651.844
4.272637381789421,21856.484
4.307803121557235,22220.91
4.342968861325049,22742.932
4.378134601092863,23303.059
4.413300340860677,23565.406
4.448466080628491,23481.71
4.4836318203963055,23423.531
4.51879756016412,23558.1
4.553963299931934,23768.1
4.589129039699748,24035.672
4.624294779467562,24515.826
4.659460519235376,25566.553
4.694626259003191,27625.752
4.729791998771005,30144.586
4.764957738538818,30554.736
4.8001234783066336,28425.74
4.835289218074447,26609.959
4.870454957842261,25864.264
4.905620697610076,25668.637
4.94078643737789,25732.871
4.975952177145704,25910.607
5.011117916913518,26031.242
5.046283656681332,26137.762
5.0814493964491465,26268.87
5.116615136216961,26479.428
5.151780875984775,26695.521
5.186946615752588,26828.55
5.222112355520403,26914.414
5.257278095288217,27083.088
5.292443835056031,27258.5
5.327609574823846,27376.23
5.3627753145916595,27514.068
5.397941054359474,27649.865
5.433106794127287,27773.855
5.468272533895102,27879.268
5.503438273662916,27995.521
5.53860401343073,28140.115
5.573769753198545,28295.996
5.608935492966358,28507.467
5.644101232734172,28862.395
5.6792669725019875,29214.506
5.714432712269801,29242.193
5.749598452037615,29065.834
5.784764191805429,28939.812
5.819929931573244,28963.898
5.855095671341058,29079.244
5.890261411108872,29201.896
5.925427150876686,29388.225
5.9605928906445,29541.023
5.995758630412315,29709.29
6.030924370180129,30292.375
6.066090109947942,32218.27
6.101255849715757,37660.125
6.136421589483571,50470.203
6.171587329251385,64953.188
6.206753069019199,62666.746
6.241918808787013,45847.543
6.277084548554828,35869.203
6.312250288322642,32234.049
6.347416028090456,31357.916
6.3825817678582695,31329.137
6.417747507626085,31061.06
6.452913247393899,30557.795
6.488078987161712,30399.69
6.523244726929527,30508.615
6.558410466697341,30541.42
6.593576206465155,30451.633
6.62874194623297,30459.36
6.663907686000783,30793.04
6.6990734257685975,31629.672
6.734239165536411,33027.68
6.769404905304226,34458.15
6.80457064507204,35032.715
6.8397363848398545,34063.125
6.874902124607669,32210.268
6.910067864375482,31023.242
6.945233604143297,30618.951
6.980399343911111,30591.756
7.015565083678925,30707.338
7.05073082344674,30811.365
7.085896563214553,30797.754
7.121062302982367,30753.824
7.1562280427501825,30718.355
7.191393782517996,30709.912
7.22655952228581,30791.201
7.2617252620536235,30905.148
7.296891001821439,31075.66
7.332056741589253,31296.125
7.367222481357066,31421.598
7.402388221124881,31359.18
7.437553960892695,31199.31
7.472719700660509,31132.32
7.507885440428323,31160.535
7.543051180196137,31207.012
7.5782169199639515,31303.617
7.613382659731766,31382.146
7.64854839949958,31339.182
7.683714139267393,31311.328
7.7188798790352084,31338.371
7.754045618803023,31376.502
7.789211358570836,31412.729
7.824377098338651,31461.268
7.8595428381064645,31509.395
7.894708577874279,31554.812
7.929874317642094,31594.291
7.965040057409907,31653.922
8.000205797177722,31682.246
8.035371536945535,31735.58
8.070537276713349,31840.508
8.105703016481165,31980.291
8.140868756248977,32286.826
8.176034496016792,32820.14
8.211200235784606,33136.86
8.24636597555242,32916.39
8.281531715320236,32522.156
8.316697455088049,32332.277
8.351863194855863,32302.686
8.387028934623677,32356.477
8.422194674391491,32438.45
8.457360414159306,32494.154
8.49252615392712,32568.78
8.527691893694934,32693.904
8.562857633462748,32764.83
8.598023373230562,32806.887
8.633189112998377,32870.098
8.66835485276619,33087.58
8.703520592534005,33749.73
8.73868633230182,35298.883
8.773852072069634,37690.58
8.809017811837446,38890.766
8.844183551605262,37433.043
8.879349291373076,35111.812
8.914515031140889,33951.36
8.949680770908705,33622.37
8.984846510676517,33565.414
9.020012250444331,33649.668
9.055177990212147,33794.98
9.09034372997996,33913.25
9.125509469747774,33976.242
9.160675209515588,34019.844
9.195840949283403,34139.27
9.231006689051217,34437.207
9.266172428819031,35062.754
9.301338168586845,36324.45
9.33650390835466,38115.043
9.371669648122474,39725.37
9.406835387890288,41409.684
9.442001127658102,43826.086
9.477166867425915,45955.938
9.51233260719373,46020.535
9.547498346961545,43023.35
9.582664086729359,38998.496
9.617829826497173,36725.363
9.652995566264986,35904.832
9.6881613060328,35778.02
9.723327045800616,35903.46
9.75849278556843,36092.926
9.793658525336244,36353.67
9.828824265104057,37089.21
9.863990004871871,39055.85
9.899155744639685,42333.098
9.934321484407501,44573.754
9.969487224175316,43356.574
10.004652963943128,40666.96
10.039818703710942,39173.516
10.074984443478757,38548.723
10.110150183246573,38259.613
10.145315923014387,38138.23
10.1804816627822,38006.59
10.215647402550013,37886.6
10.250813142317828,37890.734
10.285978882085642,38066.324
10.321144621853454,38366.26
10.35631036162127,38771.4
10.391476101389085,39226.68
10.426641841156899,39729.633
10.461807580924713,40651.332
10.496973320692526,42699.75
10.53213906046034,45657.895
10.567304800228156,47323.504
10.60247053999597,46407.465
10.637636279763784,44489.105
10.672802019531597,44267.27
10.707967759299411,46183.266
10.743133499067225,48290.215
10.778299238835041,48352.87
10.813464978602855,46903.734
10.848630718370668,47238.816
10.883796458138482,52473.168
10.918962197906296,64053.965
10.95412793767411,75508.35
10.989293677441927,75575.65
11.024459417209739,63944.613
11.059625156977553,51799.918
11.094790896745367,46502.55
11.129956636513182,44710.473
11.165122376280996,44331.406
11.200288116048808,44512.227
11.235453855816624,44922.727
11.270619595584439,45495.336
11.305785335352253,46198.324
11.340951075120067,46711.04
11.37611681488788,46662.97
11.411282554655694,46319.805
11.44644829442351,46180.688
11.481614034191324,46292.83
11.516779773959138,46448.992
11.55194551372695,46623.734
11.587111253494765,46793.45
11.62227699326258,47004.977
11.657442733030395,47255.05
11.69260847279821,47476.91
11.727774212566022,47718.28
11.762939952333836,48036.684
11.79810569210165,48654.35
11.833271431869465,49888.65
11.86843717163728,51664.81
11.903602911405093,52986.453
11.938768651172907,52626.273
11.973934390940721,51079.51
12.009100130708536,49905.277
12.044265870476352,49537.42
12.079431610244164,49463.996
12.114597350011978,49359.203
12.149763089779793,49300.895
12.184928829547607,49395.35
12.220094569315421,49466.305
12.255260309083233,49395.652
12.29042604885105,49328.51
12.325591788618864,49464.99
12.360757528386678,49772.895
12.39592326815449,49958.184
12.431089007922305,49714.023
12.466254747690119,49141.023
12.501420487457935,48672.78
12.53658622722575,48505.74
12.571751966993562,48639.023
12.606917706761376,49343.28
12.64208344652919,51049.168
12.677249186297004,53867.14
12.71241492606482,56839.84
12.747580665832633,58257.58
12.782746405600447,57420.855
12.817912145368261,55411.94
12.853077885136075,53504.582
12.88824362490389,51612.3
12.923409364671702,49909.184
12.958575104439518,49411.004
12.993740844207332,50176.99
13.028906583975147,51282.387
13.06407232374296,51792.51
13.099238063510773,51706.61
13.134403803278587,51768.754
13.169569543046403,52437.38
