q,I
0.01758286988390708,12933.1875
0.05274860965172124,13071.635
0.0879143494195354,13655.989
0.12308008918734956,13837.769
0.15824582895516373,13744.956
0.1934115687229779,13620.765
0.22857730849079205,13638.872
0.2637430482586062,13653.509
0.29890878802642035,13543.455
0.3340745277942346,13552.53
0.3692402675620487,13538.413
0.4044060073298628,13326.06
0.439571747097677,13079.565
0.4747374868654912,12994.733
0.5099032266333053,13065.463
0.5450689664011195,13109.314
0.5802347061689337,13255.87
0.6154004459367478,13173.489
0.6505661857045619,13183.391
0.685731925472376,13234.333
0.7208976652401902,13186.651
0.7560634050080044,13172.288
0.7912291447758185,13195.552
0.8263948845436326,13230.01
0.8615606243114469,13216.298
0.8967263640792611,13211.988
0.9318921038470752,13329.846
0.9670578436148893,13482.572
1.0022235833827036,13496.222
1.0373893231505178,13525.618
1.0725550629183318,13653.722
1.107720802686146,13700.005
1.14288654245396,13676.151
1.1780522822217745,13646.829
1.2132180219895885,13671.727
1.2483837617574025,13586.197
1.283549501525217,13546.701
1.318715241293031,13644.901
1.353880981060845,13573.755
1.3890467208286594,13529.619
1.4242124605964734,13518.203
1.4593782003642874,13503.619
1.494543940132102,13464.57
1.529709679899916,13463.507
1.56487541966773,13474.5625
1.6000411594355441,13521.765
1.6352068992033584,13559.505
1.6703726389711726,13455.795
1.7055383787389866,13375.285
1.7407041185068008,13391.152
1.775869858274615,13467.907
1.811035598042429,13558.297
1.8462013378102435,13530.512
1.8813670775780575,13489.001
1.9165328173458716,13568.23
1.951698557113686,13576.625
1.9868642968815,13609.0625
2.0220300366493142,13656.128
2.0571957764171285,13597.339
2.0923615161849423,13609.661
2.1275272559527565,13660.529
2.1626929957205707,13681.9
2.197858735488385,13742.656
2.233024475256199,13811.778
2.2681902150240134,13908.073
2.303355954791827,14000.118
2.3385216945596414,14031.535
2.373687434327456,14051.117
2.4088531740952703,14146.123
2.444018913863084,14219.273
2.4791846536308983,14289.429
2.5143503933987126,14391.304
2.549516133166527,14462.565
2.584681872934341,14560.914
2.6198476127021553,14604.806
2.655013352469969,14632.066
2.6901790922377833,14665.654
2.7253448320055975,14713.629
2.7605105717734117,14779.15
2.795676311541226,14929.996
2.83084205130904,15169.927
2.866007791076854,15215.016
2.9011735308446682,15109.077
2.936339270612483,15090.546
2.9715050103802967,15142.742
3.006670750148111,15215.862
3.041836489915925,15303.413
3.077002229683739,15314.973
3.112167969451553,15347.438
3.147333709219368,15447.14
3.1824994489871816,15558.854
3.217665188754996,15676.581
3.2528309285228096,15785.683
3.287996668290624,15884.824
3.3231624080584385,15962.549
3.3583281478262523,16061.911
3.3934938875940666,16205.995
3.428659627361881,16392.506
3.4638253671296946,16561.734
3.4989911068975093,16742.45
3.5341568466653235,16889.875
3.5693225864331373,17052.26
3.6044883262009515,17248.395
3.6396540659687657,17443.898
3.67481980573658,17643.201
3.709985545504394,17830.246
3.7451512852722084,18081.908
3.780317025040022,18376.264
3.8154827648078364,18661.19
3.8506485045756507,18940.469
3.885814244343465,19298.318
3.920979984111279,19898.06
3.9561457238790934,20853.021
3.991311463646907,21713.52
4.026477203414721,21640.234
4.061642943182536,21104.45
4.09680868295035,20889.496
4.131974422718164,20926.67
4.167140162485978,21171.97
4.2023059022537925,21464.059
4.237471642021606,21611.965
4.272637381789421,21857.861
4.307803121557235,22411.89
4.342968861325049,23456.564
4.378134601092863,24931.51
4.413300340860677,25695.033
4.448466080628491,24944.615
4.4836318203963055,23986.29
4.51879756016412,23670.824
4.553963299931934,23693.295
4.589129039699748,23829.838
4.624294779467562,23991.86
4.659460519235376,24187.262
4.694626259003191,24378.9
4.729791998771005,24574.0
4.764957738538818,24761.617
4.8001234783066336,24941.965
4.835289218074447,25124.94
4.870454957842261,25288.338
4.905620697610076,25400.021
4.94078643737789,25549.805
4.975952177145704,25745.273
5.011117916913518,25893.164
5.046283656681332,26018.22
5.0814493964491465,26154.879
5.116615136216961,26362.346
5.151780875984775,26580.256
5.186946615752588,26717.016
5.222112355520403,26806.832
5.257278095288217,26968.84
5.292443835056031,27141.01
5.327609574823846,27254.94
5.3627753145916595,27391.885
5.397941054359474,27533.55
5.433106794127287,27659.854
5.468272533895102,27765.805
5.503438273662916,27882.031
5.53860401343073,28027.979
5.573769753198545,28248.387
5.608935492966358,28686.959
5.644101232734172,29580.512
5.6792669725019875,30679.857
5.714432712269801,30888.979
5.749598452037615,30060.25
5.784764191805429,29229.965
5.819929931573244,28919.879
5.855095671341058,28912.816
5.890261411108872,28967.21
5.925427150876686,29080.756
5.9605928906445,29170.525
5.995758630412315,29203.986
6.030924370180129,29263.217
6.066090109947942,29441.643
6.101255849715757,29921.303
6.136421589483571,31009.441
6.171587329251385,32630.363
6.206753069019199,33510.215
6.241918808787013,32704.172
6.277084548554828,31332.504
6.312250288322642,30982.53
6.347416028090456,31696.25
6.3825817678582695,32624.096
6.417747507626085,32428.688
6.452913247393899,31324.438
6.488078987161712,30825.678
6.523244726929527,31119.707
6.558410466697341,31432.324
6.593576206465155,31231.88
6.62874194623297,30918.885
6.663907686000783,31321.266
6.6990734257685975,32806.438
6.734239165536411,34692.535
6.769404905304226,34722.86
6.80457064507204,32783.645
6.8397363848398545,31136.736
6.874902124607669,30442.934
6.910067864375482,30271.766
6.945233604143297,30326.604
6.980399343911111,30520.072
7.015565083678925,30905.342
7.05073082344674,31404.176
7.085896563214553,31600.566
7.121062302982367,31331.223
7.1562280427501825,30922.914
7.191393782517996,30725.938
7.22655952228581,30788.588
7.2617252620536235,30953.127
7.296891001821439,31117.613
7.332056741589253,31421.617
7.367222481357066,32273.078
7.402388221124881,33623.938
7.437553960892695,34085.184
7.472719700660509,33027.676
7.507885440428323,31768.959
7.543051180196137,31192.236
7.5782169199639515,31040.467
7.613382659731766,31051.775
7.64854839949958,31074.666
7.683714139267393,31118.207
7.7188798790352084,31176.803
7.754045618803023,31233.564
7.789211358570836,31292.492
7.824377098338651,31338.031
7.8595428381064645,31371.027
7.894708577874279,31401.766
7.929874317642094,31431.963
7.965040057409907,31483.855
8.000205797177722,31512.006
8.035371536945535,31555.252
8.070537276713349,31618.154
8.105703016481165,31652.34
8.140868756248977,31697.115
8.176034496016792,31800.463
8.211200235784606,31878.297
8.24636597555242,31918.33
8.281531715320236,31971.201
8.316697455088049,32033.174
8.351863194855863,32097.342
8.387028934623677,32188.455
8.422194674391491,32298.629
8.457360414159306,32394.334
8.49252615392712,32568.824
8.527691893694934,32871.938
8.562857633462748,33054.26
8.598023373230562,33013.094
8.633189112998377,32958.91
8.66835485276619,33268.203
8.703520592534005,34543.03
8.73868633230182,38001.387
8.773852072069634,45250.008
8.809017811837446,52062.258
8.844183551605262,50302.066
8.879349291373076,41747.277
8.914515031140889,36467.438
8.949680770908705,34402.234
8.984846510676517,33748.438
9.020012250444331,33656.543
9.055177990212147,33816.53
9.09034372997996,34033.293
9.125509469747774,34128.004
9.160675209515588,34086.516
9.195840949283403,34160.047
9.231006689051217,34626.594
9.266172428819031,35862.363
9.301338168586845,38610.445
9.33650390835466,43399.72
9.371669648122474,48373.67
9.406835387890288,51269.93
9.442001127658102,52713.81
9.477166867425915,50555.883
9.51233260719373,43538.754
9.547498346961545,39003.605
9.582664086729359,38167.215
9.617829826497173,39402.723
9.652995566264986,40215.52
9.6881613060328,39107.973
9.723327045800616,37470.836
9.75849278556843,36775.367
9.793658525336244,36437.035
9.828824265104057,36116.047
9.863990004871871,36085.918
9.899155744639685,36621.4
9.934321484407501,37989.22
9.969487224175316,40062.594
10.004652963943128,41743.06
10.039818703710942,42331.605
10.074984443478757,41965.82
10.110150183246573,40910.32
10.145315923014387,39899.754
10.1804816627822,38997.625
10.215647402550013,38085.305
10.250813142317828,37658.715
10.285978882085642,37712.51
10.321144621853454,38075.69
10.35631036162127,38786.145
10.391476101389085,39735.836
10.426641841156899,40319.95
10.461807580924713,40038.74
10.496973320692526,39383.67
10.53213906046034,39124.184
10.567304800228156,39195.785
10.60247053999597,39403.816
10.637636279763784,39820.074
10.672802019531597,40608.836
10.707967759299411,41682.0
10.743133499067225,42345.227
10.778299238835041,42115.387
10.813464978602855,41759.492
10.848630718370668,42370.047
10.883796458138482,44310.42
10.918962197906296,47155.062
10.95412793767411,48735.67
10.989293677441927,47329.344
11.024459417209739,44902.145
11.059625156977553,43656.05
11.094790896745367,43161.16
11.129956636513182,43033.125
11.165122376280996,43207.92
11.200288116048808,43612.617
11.235453855816624,44297.668
11.270619595584439,45444.516
11.305785335352253,47151.14
11.340951075120067,48679.508
11.37611681488788,48819.934
11.411282554655694,47435.8
11.44644829442351,46178.11
11.481614034191324,45740.316
11.516779773959138,45709.965
