q,I
0.01758286988390708,12870.34
0.05274860965172124,13029.807
0.0879143494195354,13611.018
0.12308008918734956,13794.57
0.15824582895516373,13717.299
0.1934115687229779,13579.894
0.22857730849079205,13583.506
0.2637430482586062,13615.857
0.29890878802642035,13515.229
0.3340745277942346,13527.314
0.3692402675620487,13505.038
0.4044060073298628,13281.789
0.439571747097677,13043.156
0.4747374868654912,12955.511
0.5099032266333053,13021.848
0.5450689664011195,13069.126
0.5802347061689337,13217.647
0.6154004459367478,13129.515
0.6505661857045619,13146.08
0.685731925472376,13197.267
0.7208976652401902,13151.024
0.7560634050080044,13147.851
0.7912291447758185,13163.545
0.8263948845436326,13189.373
0.8615606243114469,13171.293
0.8967263640792611,13174.173
0.9318921038470752,13286.071
0.9670578436148893,13436.32
1.0022235833827036,13462.679
1.0373893231505178,13483.546
1.0725550629183318,13601.546
1.107720802686146,13655.351
1.14288654245396,13629.052
1.1780522822217745,13615.428
1.2132180219895885,13630.808
1.2483837617574025,13552.5
1.283549501525217,13519.318
1.318715241293031,13609.716
1.353880981060845,13538.647
1.3890467208286594,13489.711
1.4242124605964734,13481.542
1.4593782003642874,13469.377
1.494543940132102,13432.503
1.529709679899916,13429.504
1.56487541966773,13441.257
1.6000411594355441,13489.633
1.6352068992033584,13531.017
1.6703726389711726,13419.939
1.7055383787389866,13346.731
1.7407041185068008,13362.6875
1.775869858274615,13433.87
1.811035598042429,13520.901
1.8462013378102435,13492.001
1.8813670775780575,13449.307
1.9165328173458716,13530.927
1.951698557113686,13540.977
1.9868642968815,13571.669
2.0220300366493142,13618.763
2.0571957764171285,13564.082
2.0923615161849423,13581.793
2.1275272559527565,13630.673
2.1626929957205707,13650.124
2.197858735488385,13708.736
2.233024475256199,13776.267
2.2681902150240134,13873.481
2.303355954791827,13968.078
2.3385216945596414,13995.93
2.373687434327456,14017.347
2.4088531740952703,14114.774
2.444018913863084,14187.215
2.4791846536308983,14260.833
2.5143503933987126,14356.298
2.549516133166527,14427.079
2.584681872934341,14534.48
2.6198476127021553,14579.65
2.655013352469969,14609.899
2.6901790922377833,14630.49
2.7253448320055975,14675.519
2.7605105717734117,14726.193
2.795676311541226,14854.85
2.83084205130904,15084.08
2.866007791076854,15147.018
2.9011735308446682,15068.009
2.936339270612483,15060.6
2.9715050103802967,15116.748
3.006670750148111,15184.697
3.041836489915925,15276.879
3.077002229683739,15289.689
3.112167969451553,15316.205
3.147333709219368,15422.315
3.1824994489871816,15536.47
3.217665188754996,15651.179
3.2528309285228096,15755.626
3.287996668290624,15853.254
3.3231624080584385,15919.056
3.3583281478262523,16027.59
3.3934938875940666,16185.198
3.428659627361881,16375.282
3.4638253671296946,16540.965
3.4989911068975093,16719.041
3.5341568466653235,16869.852
3.5693225864331373,17031.889
3.6044883262009515,17235.588
3.6396540659687657,17444.592
3.67481980573658,17685.02
3.709985545504394,17932.277
3.7451512852722084,18248.346
3.780317025040022,18556.68
3.8154827648078364,18793.36
3.8506485045756507,18999.248
3.885814244343465,19274.93
3.920979984111279,19750.947
3.9561457238790934,20544.703
3.991311463646907,21373.154
4.026477203414721,21451.32
4.061642943182536,21045.605
4.09680868295035,20862.592
4.131974422718164,20917.254
4.167140162485978,21156.465
4.2023059022537925,21444.8
4.237471642021606,21586.658
4.272637381789421,21811.344
4.307803121557235,22281.459
4.342968861325049,23140.494
4.378134601092863,24391.53
4.413300340860677,25240.055
4.448466080628491,24790.959
4.4836318203963055,23948.418
4.51879756016412,23648.326
4.553963299931934,23674.084
4.589129039699748,23808.334
4.624294779467562,23969.37
4.659460519235376,24165.295
4.694626259003191,24381.822
4.729791998771005,24655.686
4.764957738538818,24993.783
4.8001234783066336,25280.695
4.835289218074447,25396.623
4.870454957842261,25394.824
4.905620697610076,25420.523
4.94078643737789,25541.764
4.975952177145704,25723.611
5.011117916913518,25870.54
5.046283656681332,26006.605
5.0814493964491465,26141.322
5.116615136216961,26347.988
5.151780875984775,26560.367
5.186946615752588,26698.87
5.222112355520403,26783.133
5.257278095288217,26941.605
5.292443835056031,27114.207
5.327609574823846,27234.268
5.3627753145916595,27368.393
5.397941054359474,27507.135
5.433106794127287,27636.66
5.468272533895102,27750.848
5.503438273662916,27866.799
5.53860401343073,28003.932
5.573769753198545,28197.861
5.608935492966358,28526.121
5.644101232734172,29226.385
5.6792669725019875,30213.225
5.714432712269801,30604.234
5.749598452037615,30031.518
5.784764191805429,29271.738
5.819929931573244,28944.559
5.855095671341058,28924.07
5.890261411108872,28988.148
5.925427150876686,29114.137
5.9605928906445,29195.94
5.995758630412315,29220.352
6.030924370180129,29280.79
6.066090109947942,29419.205
6.101255849715757,29736.559
6.136421589483571,30476.527
6.171587329251385,31728.834
6.206753069019199,32746.004
6.241918808787013,32488.818
6.277084548554828,31366.816
6.312250288322642,30823.59
6.347416028090456,31266.61
6.3825817678582695,32346.316
6.417747507626085,33163.902
6.452913247393899,33360.594
6.488078987161712,33133.21
6.523244726929527,32548.195
6.558410466697341,31925.07
6.593576206465155,31364.166
6.62874194623297,30902.186
6.663907686000783,31030.11
6.6990734257685975,32091.355
6.734239165536411,33802.723
6.769404905304226,34316.906
6.80457064507204,32949.93
6.8397363848398545,31456.283
6.874902124607669,30838.766
6.910067864375482,30624.654
6.945233604143297,30495.135
6.980399343911111,30502.896
7.015565083678925,30700.271
7.05073082344674,31015.668
7.085896563214553,31160.852
7.121062302982367,31011.533
7.1562280427501825,30777.557
7.191393782517996,30729.395
7.22655952228581,30958.418
7.2617252620536235,31342.111
7.296891001821439,31585.617
7.332056741589253,31492.416
