q,I
0.01758286988390708,12998.751
0.05274860965172124,13161.066
0.0879143494195354,13733.989
0.12308008918734956,13916.937
0.15824582895516373,13839.595
0.1934115687229779,13722.002
0.22857730849079205,13739.012
0.2637430482586062,13758.883
0.29890878802642035,13665.592
0.3340745277942346,13672.73
0.3692402675620487,13653.352
0.4044060073298628,13418.654
0.439571747097677,13172.803
0.4747374868654912,13093.014
0.5099032266333053,13173.275
0.5450689664011195,13210.019
0.5802347061689337,13363.263
0.6154004459367478,13286.056
0.6505661857045619,13293.825
0.685731925472376,13343.341
0.7208976652401902,13295.275
0.7560634050080044,13290.233
0.7912291447758185,13297.739
0.8263948845436326,13333.22
0.8615606243114469,13316.88
0.8967263640792611,13320.637
0.9318921038470752,13438.092
0.9670578436148893,13582.728
1.0022235833827036,13606.363
1.0373893231505178,13619.375
1.0725550629183318,13742.844
1.107720802686146,13798.688
1.14288654245396,13774.306
1.1780522822217745,13744.333
1.2132180219895885,13770.773
1.2483837617574025,13697.102
1.283549501525217,13651.661
1.318715241293031,13742.594
1.353880981060845,13679.935
1.3890467208286594,13636.024
1.4242124605964734,13623.629
1.4593782003642874,13611.936
1.494543940132102,13575.101
1.529709679899916,13569.894
1.56487541966773,13586.126
1.6000411594355441,13638.849
1.6352068992033584,13672.047
1.6703726389711726,13558.543
1.7055383787389866,13485.892
1.7407041185068008,13507.715
1.775869858274615,13581.561
1.811035598042429,13670.935
1.8462013378102435,13639.354
1.8813670775780575,13596.893
1.9165328173458716,13673.246
1.951698557113686,13677.292
1.9868642968815,13708.164
2.0220300366493142,13760.255
2.0571957764171285,13704.423
2.0923615161849423,13721.948
2.1275272559527565,13770.218
2.1626929957205707,13786.397
2.197858735488385,13842.722
2.233024475256199,13918.663
2.2681902150240134,14022.482
2.303355954791827,14120.49
2.3385216945596414,14150.515
2.373687434327456,14180.761
2.4088531740952703,14278.302
2.444018913863084,14358.633
2.4791846536308983,14445.469
2.5143503933987126,14554.029
2.549516133166527,14629.904
2.584681872934341,14741.96
2.6198476127021553,14793.317
2.655013352469969,14821.474
2.6901790922377833,14857.886
2.7253448320055975,14911.438
2.7605105717734117,14977.551
2.795676311541226,15131.275
2.83084205130904,15391.3
2.866007791076854,15462.609
2.9011735308446682,15370.173
2.936339270612483,15346.397
2.9715050103802967,15393.685
3.006670750148111,15462.114
3.041836489915925,15557.324
3.077002229683739,15576.927
3.112167969451553,15607.21
3.147333709219368,15716.672
3.1824994489871816,15839.498
3.217665188754996,15958.374
3.2528309285228096,16058.982
3.287996668290624,16159.8125
3.3231624080584385,16237.123
3.3583281478262523,16347.448
3.3934938875940666,16508.744
3.428659627361881,16711.498
3.4638253671296946,16887.379
3.4989911068975093,17078.355
3.5341568466653235,17236.299
3.5693225864331373,17417.818
3.6044883262009515,17642.05
3.6396540659687657,17869.188
3.67481980573658,18108.002
3.709985545504394,18338.863
3.7451512852722084,18642.541
3.780317025040022,18973.14
3.8154827648078364,19268.438
3.8506485045756507,19551.047
3.885814244343465,19907.572
3.920979984111279,20467.697
3.9561457238790934,21413.947
3.991311463646907,22401.7
4.026477203414721,22493.582
4.061642943182536,22005.91
4.09680868295035,21795.404
4.131974422718164,21852.152
4.167140162485978,22128.69
4.2023059022537925,22446.543
4.237471642021606,22619.99
4.272637381789421,22877.799
4.307803121557235,23397.154
4.342968861325049,24372.947
4.378134601092863,25831.096
4.413300340860677,26836.197
4.448466080628491,26320.512
4.4836318203963055,25345.299
4.51879756016412,24993.309
4.553963299931934,25013.324
4.589129039699748,25165.32
4.624294779467562,25362.912
4.659460519235376,25621.898
4.694626259003191,25991.488
4.729791998771005,26632.887
4.764957738538818,27543.637
4.8001234783066336,28194.684
4.835289218074447,28056.398
4.870454957842261,27505.889
4.905620697610076,27217.658
4.94078643737789,27225.496
4.975952177145704,27387.936
5.011117916913518,27546.695
5.046283656681332,27694.523
5.0814493964491465,27851.197
5.116615136216961,28081.354
5.151780875984775,28321.697
5.186946615752588,28479.418
5.222112355520403,28593.693
5.257278095288217,28790.88
5.292443835056031,28983.785
5.327609574823846,29119.982
5.3627753145916595,29266.87
5.397941054359474,29413.186
5.433106794127287,29549.441
5.468272533895102,29665.62
5.503438273662916,29787.734
5.53860401343073,29938.447
5.573769753198545,30148.143
5.608935492966358,30528.494
5.644101232734172,31348.688
5.6792669725019875,32518.256
5.714432712269801,32962.41
5.749598452037615,32234.887
5.784764191805429,31298.898
5.819929931573244,30919.572
5.855095671341058,30877.865
5.890261411108872,30928.217
5.925427150876686,31045.45
5.9605928906445,31138.898
5.995758630412315,31167.803
6.030924370180129,31219.613
6.066090109947942,31371.605
6.101255849715757,31733.285
6.136421589483571,32540.795
6.171587329251385,33906.414
6.206753069019199,34944.816
6.241918808787013,34477.473
6.277084548554828,33127.285
6.312250288322642,32366.82
6.347416028090456,32300.158
6.3825817678582695,32658.084
6.417747507626085,33157.184
6.452913247393899,33379.836
6.488078987161712,33387.258
6.523244726929527,33467.65
6.558410466697341,33591.273
6.593576206465155,33387.918
6.62874194623297,33012.96
6.663907686000783,33232.5
6.6990734257685975,34523.816
6.734239165536411,36612.207
6.769404905304226,37249.055
6.80457064507204,35482.05
6.8397363848398545,33660.938
6.874902124607669,32909.492
6.910067864375482,32655.006
6.945233604143297,32550.883
6.980399343911111,32606.955
7.015565083678925,32859.387
7.05073082344674,33234.176
7.085896563214553,33412.117
7.121062302982367,33216.766
7.1562280427501825,32951.777
7.191393782517996,32939.668
7.22655952228581,33332.594
7.2617252620536235,34059.12
7.296891001821439,34731.74
7.332056741589253,35023.203
7.367222481357066,34764.03
7.402388221124881,34055.81
7.437553960892695,33410.54
7.472719700660509,33169.223
7.507885440428323,33151.367
7.543051180196137,33174.25
7.5782169199639515,33219.34
