q,I
0.01758286988390708,12988.224
0.05274860965172124,13116.556
0.0879143494195354,13687.733
0.12308008918734956,13893.938
0.15824582895516373,13800.525
0.1934115687229779,13652.006
0.22857730849079205,13674.471
0.2637430482586062,13696.682
0.29890878802642035,13588.947
0.3340745277942346,13599.965
0.3692402675620487,13585.522
0.4044060073298628,13360.836
0.439571747097677,13122.59
0.4747374868654912,13036.476
0.5099032266333053,13091.615
0.5450689664011195,13140.675
0.5802347061689337,13289.559
0.6154004459367478,13205.443
0.6505661857045619,13215.812
0.685731925472376,13269.897
0.7208976652401902,13226.848
0.7560634050080044,13213.476
0.7912291447758185,13225.347
0.8263948845436326,13265.424
0.8615606243114469,13248.368
0.8967263640792611,13247.28
0.9318921038470752,13361.641
0.9670578436148893,13510.497
1.0022235833827036,13534.485
1.0373893231505178,13559.94
1.0725550629183318,13669.139
1.107720802686146,13718.129
1.14288654245396,13703.328
1.1780522822217745,13674.018
1.2132180219895885,13697.489
1.2483837617574025,13617.13
1.283549501525217,13579.763
1.318715241293031,13671.806
1.353880981060845,13603.202
1.3890467208286594,13558.824
1.4242124605964734,13555.876
1.4593782003642874,13540.245
1.494543940132102,13503.903
1.529709679899916,13500.691
1.56487541966773,13510.083
1.6000411594355441,13554.497
1.6352068992033584,13595.11
1.6703726389711726,13486.556
1.7055383787389866,13408.692
1.7407041185068008,13426.289
1.775869858274615,13508.707
1.811035598042429,13602.262
1.8462013378102435,13565.138
1.8813670775780575,13514.144
1.9165328173458716,13595.004
1.951698557113686,13601.679
1.9868642968815,13639.073
2.0220300366493142,13692.281
2.0571957764171285,13631.64
2.0923615161849423,13644.402
2.1275272559527565,13690.306
2.1626929957205707,13714.139
2.197858735488385,13772.592
2.233024475256199,13844.465
2.2681902150240134,13941.1455
2.303355954791827,14041.186
2.3385216945596414,14073.818
2.373687434327456,14097.364
2.4088531740952703,14196.498
2.444018913863084,14270.428
2.4791846536308983,14347.826
2.5143503933987126,14450.131
2.549516133166527,14524.5
2.584681872934341,14626.443
2.6198476127021553,14674.083
2.655013352469969,14705.782
2.6901790922377833,14735.73
2.7253448320055975,14809.73
2.7605105717734117,14940.384
2.795676311541226,15221.396
2.83084205130904,15543.918
2.866007791076854,15501.27
2.9011735308446682,15249.868
2.936339270612483,15177.888
2.9715050103802967,15210.696
3.006670750148111,15278.96
3.041836489915925,15372.061
3.077002229683739,15383.946
3.112167969451553,15410.314
3.147333709219368,15515.388
3.1824994489871816,15626.704
3.217665188754996,15737.339
3.2528309285228096,15829.277
3.287996668290624,15931.969
3.3231624080584385,16000.991
3.3583281478262523,16101.875
3.3934938875940666,16255.066
3.428659627361881,16435.592
3.4638253671296946,16601.92
3.4989911068975093,16779.795
3.5341568466653235,16922.59
3.5693225864331373,17083.836
3.6044883262009515,17277.973
3.6396540659687657,17471.4
3.67481980573658,17676.111
3.709985545504394,17863.646
3.7451512852722084,18120.355
3.780317025040022,18412.537
3.8154827648078364,18702.182
3.8506485045756507,19022.545
3.885814244343465,19527.002
3.920979984111279,20460.06
3.9561457238790934,21902.107
3.991311463646907,22750.445
4.026477203414721,22125.387
4.061642943182536,21228.568
4.09680868295035,20950.12
4.131974422718164,20966.467
4.167140162485978,21211.662
4.2023059022537925,21510.307
4.237471642021606,21684.459
4.272637381789421,22053.805
4.307803121557235,22990.68
4.342968861325049,24873.562
4.378134601092863,27222.742
4.413300340860677,27616.441
4.448466080628491,25544.465
4.4836318203963055,24133.053
4.51879756016412,23706.742
4.553963299931934,23700.29
4.589129039699748,23820.188
4.624294779467562,23971.453
4.659460519235376,24173.605
4.694626259003191,24377.156
4.729791998771005,24567.293
4.764957738538818,24740.146
4.8001234783066336,24908.566
4.835289218074447,25097.385
4.870454957842261,25253.408
4.905620697610076,25368.49
4.94078643737789,25510.377
4.975952177145704,25698.791
5.011117916913518,25856.758
5.046283656681332,25983.826
5.0814493964491465,26115.06
5.116615136216961,26336.734
5.151780875984775,26581.605
5.186946615752588,26810.992
5.222112355520403,27148.973
5.257278095288217,27686.934
5.292443835056031,28062.27
5.327609574823846,27932.473
5.3627753145916595,27679.773
5.397941054359474,27608.922
5.433106794127287,27660.947
5.468272533895102,27749.705
5.503438273662916,27870.523
5.53860401343073,28079.367
5.573769753198545,28528.12
5.608935492966358,29575.271
5.644101232734172,31509.775
5.6792669725019875,33075.164
5.714432712269801,32382.762
5.749598452037615,30421.617
5.784764191805429,29256.533
5.819929931573244,28875.582
5.855095671341058,28856.127
5.890261411108872,28916.676
5.925427150876686,29036.076
5.9605928906445,29128.521
5.995758630412315,29173.947
6.030924370180129,29282.91
6.066090109947942,29650.838
6.101255849715757,30650.793
6.136421589483571,32813.41
6.171587329251385,35439.23
6.206753069019199,35961.105
6.241918808787013,34027.35
6.277084548554828,31955.768
6.312250288322642,31270.037
6.347416028090456,31769.424
6.3825817678582695,32186.293
6.417747507626085,31680.594
6.452913247393899,30978.797
6.488078987161712,31226.232
6.523244726929527,32038.021
6.558410466697341,32205.807
6.593576206465155,31603.738
6.62874194623297,31571.115
6.663907686000783,33373.508
6.6990734257685975,37113.773
6.734239165536411,39534.277
6.769404905304226,37068.535
6.80457064507204,33099.906
6.8397363848398545,31104.496
6.874902124607669,30380.701
6.910067864375482,30238.572
6.945233604143297,30373.059
6.980399343911111,30760.525
7.015565083678925,31435.96
7.05073082344674,31897.836
7.085896563214553,31603.912
7.121062302982367,31013.184
7.1562280427501825,30695.637
7.191393782517996,30627.527
7.22655952228581,30734.879
7.2617252620536235,30836.47
7.296891001821439,30871.924
7.332056741589253,30960.857
7.367222481357066,31490.143
7.402388221124881,33366.633
7.437553960892695,38071.133
7.472719700660509,43854.43
7.507885440428323,43738.52
7.543051180196137,37290.695
7.5782169199639515,33189.027
7.613382659731766,31677.04
7.64854839949958,31235.83
7.683714139267393,31179.088
7.7188798790352084,31194.621
7.754045618803023,31212.113
7.789211358570836,31230.053
7.824377098338651,31268.283
7.8595428381064645,31311.758
7.894708577874279,31356.957
7.929874317642094,31397.213
7.965040057409907,31465.938
8.000205797177722,31505.848
8.035371536945535,31566.53
8.070537276713349,31636.299
8.105703016481165,31667.969
8.140868756248977,31729.488
8.176034496016792,31869.844
8.211200235784606,31976.33
8.24636597555242,32003.96
8.281531715320236,32021.748
8.316697455088049,32074.816
8.351863194855863,32147.602
8.387028934623677,32286.818
8.422194674391491,32570.713
8.457360414159306,33185.242
8.49252615392712,34502.043
8.527691893694934,36136.098
8.562857633462748,36549.63
8.598023373230562,35463.582
8.633189112998377,34409.957
8.66835485276619,35039.484
8.703520592534005,38574.977
8.73868633230182,48061.9
8.773852072069634,63935.34
8.809017811837446,73518.45
8.844183551605262,72941.2
8.879349291373076,64767.465
8.914515031140889,49121.676
8.949680770908705,39162.05
8.984846510676517,35749.227
9.020012250444331,34643.047
9.055177990212147,34324.71
9.09034372997996,34212.83
9.125509469747774,34119.996
