q,I
0.01758286988390708,12996.487
0.05274860965172124,13159.755
0.0879143494195354,13724.235
0.12308008918734956,13917.955
0.15824582895516373,13825.774
0.1934115687229779,13697.257
0.22857730849079205,13708.209
0.2637430482586062,13723.689
0.29890878802642035,13615.35
0.3340745277942346,13625.657
0.3692402675620487,13615.777
0.4044060073298628,13384.865
0.439571747097677,13141.071
0.4747374868654912,13049.181
0.5099032266333053,13117.678
0.5450689664011195,13174.222
0.5802347061689337,13332.532
0.6154004459367478,13246.632
0.6505661857045619,13251.405
0.685731925472376,13302.283
0.7208976652401902,13257.635
0.7560634050080044,13241.562
0.7912291447758185,13260.256
0.8263948845436326,13292.082
0.8615606243114469,13276.653
0.8967263640792611,13265.718
0.9318921038470752,13388.121
0.9670578436148893,13543.845
1.0022235833827036,13563.151
1.0373893231505178,13581.195
1.0725550629183318,13710.087
1.107720802686146,13759.775
1.14288654245396,13739.644
1.1780522822217745,13721.751
1.2132180219895885,13734.522
1.2483837617574025,13654.846
1.283549501525217,13609.6
1.318715241293031,13696.65
1.353880981060845,13639.44
1.3890467208286594,13599.809
1.4242124605964734,13592.243
1.4593782003642874,13571.063
1.494543940132102,13535.856
1.529709679899916,13533.938
1.56487541966773,13541.415
1.6000411594355441,13588.88
1.6352068992033584,13625.843
1.6703726389711726,13513.361
1.7055383787389866,13437.244
1.7407041185068008,13460.349
1.775869858274615,13534.106
1.811035598042429,13623.42
1.8462013378102435,13589.067
1.8813670775780575,13546.955
1.9165328173458716,13628.981
1.951698557113686,13643.929
1.9868642968815,13673.255
2.0220300366493142,13720.2295
2.0571957764171285,13666.198
2.0923615161849423,13684.58
2.1275272559527565,13729.793
2.1626929957205707,13751.121
2.197858735488385,13807.497
2.233024475256199,13881.926
2.2681902150240134,13980.639
2.303355954791827,14071.588
2.3385216945596414,14095.682
2.373687434327456,14120.124
2.4088531740952703,14214.152
2.444018913863084,14282.788
2.4791846536308983,14353.577
2.5143503933987126,14457.324
2.549516133166527,14530.174
2.584681872934341,14633.145
2.6198476127021553,14674.233
2.655013352469969,14701.418
2.6901790922377833,14729.976
2.7253448320055975,14772.497
2.7605105717734117,14817.9795
2.795676311541226,14920.014
2.83084205130904,15097.664
2.866007791076854,15149.565
2.9011735308446682,15113.009
2.936339270612483,15138.249
2.9715050103802967,15202.397
3.006670750148111,15283.652
3.041836489915925,15379.741
3.077002229683739,15392.51
3.112167969451553,15421.126
3.147333709219368,15527.408
3.1824994489871816,15649.922
3.217665188754996,15764.923
3.2528309285228096,15864.418
3.287996668290624,15960.983
3.3231624080584385,16034.495
3.3583281478262523,16137.976
3.3934938875940666,16292.531
3.428659627361881,16482.576
3.4638253671296946,16636.77
3.4989911068975093,16813.371
3.5341568466653235,16957.254
3.5693225864331373,17115.686
3.6044883262009515,17318.96
3.6396540659687657,17521.326
3.67481980573658,17725.17
3.709985545504394,17917.504
3.7451512852722084,18166.164
3.780317025040022,18455.77
3.8154827648078364,18736.887
3.8506485045756507,19006.918
3.885814244343465,19322.408
3.920979984111279,19768.39
3.9561457238790934,20400.02
3.991311463646907,20950.217
4.026477203414721,21008.264
4.061642943182536,20852.404
4.09680868295035,20881.217
4.131974422718164,21001.486
4.167140162485978,21275.596
4.2023059022537925,21569.793
4.237471642021606,21710.602
4.272637381789421,21928.377
4.307803121557235,22356.875
4.342968861325049,23069.047
4.378134601092863,23985.842
4.413300340860677,24408.713
4.448466080628491,24076.037
4.4836318203963055,23700.027
4.51879756016412,23683.545
4.553963299931934,23822.266
4.589129039699748,24033.707
4.624294779467562,24363.303
4.659460519235376,25006.584
4.694626259003191,26272.695
4.729791998771005,28104.62
4.764957738538818,28921.93
4.8001234783066336,27831.396
4.835289218074447,26453.736
4.870454957842261,25846.053
4.905620697610076,25704.424
4.94078643737789,25791.836
4.975952177145704,25970.814
5.011117916913518,26109.44
5.046283656681332,26216.145
5.0814493964491465,26340.113
5.116615136216961,26553.648
5.151780875984775,26771.89
5.186946615752588,26909.885
5.222112355520403,27000.732
5.257278095288217,27182.951
5.292443835056031,27369.572
5.327609574823846,27478.264
5.3627753145916595,27596.703
5.397941054359474,27716.758
5.433106794127287,27836.803
5.468272533895102,27946.066
5.503438273662916,28065.256
5.53860401343073,28209.402
5.573769753198545,28393.209
5.608935492966358,28715.38
5.644101232734172,29310.975
5.6792669725019875,29965.652
5.714432712269801,30021.36
5.749598452037615,29528.094
5.784764191805429,29122.938
5.819929931573244,29039.295
5.855095671341058,29150.605
5.890261411108872,29370.889
5.925427150876686,29726.826
5.9605928906445,29943.057
5.995758630412315,29876.998
6.030924370180129,29876.814
6.066090109947942,30533.97
6.101255849715757,32683.871
6.136421589483571,37565.434
6.171587329251385,43214.78
6.206753069019199,43021.96
6.241918808787013,36991.188
6.277084548554828,32637.752
6.312250288322642,30870.883
6.347416028090456,30362.924
6.3825817678582695,30227.209
6.417747507626085,30153.883
6.452913247393899,30164.244
6.488078987161712,30405.174
6.523244726929527,30767.656
6.558410466697341,30962.219
6.593576206465155,30869.701
6.62874194623297,30825.682
6.663907686000783,31297.748
6.6990734257685975,32656.36
6.734239165536411,34965.367
6.769404905304226,37325.76
6.80457064507204,39173.02
6.8397363848398545,39276.383
6.874902124607669,36412.473
6.910067864375482,33019.37
6.945233604143297,31401.188
6.980399343911111,30948.975
7.015565083678925,30987.047
7.05073082344674,31162.645
7.085896563214553,31178.426
7.121062302982367,31059.4
7.1562280427501825,30967.164
7.191393782517996,30989.102
7.22655952228581,31213.344
7.2617252620536235,31488.246
7.296891001821439,31541.588
7.332056741589253,31421.248
7.367222481357066,31308.926
7.402388221124881,31293.7
7.437553960892695,31360.611
7.472719700660509,31600.242
7.507885440428323,32125.47
7.543051180196137,33247.043
7.5782169199639515,34996.29
7.613382659731766,35718.547
7.64854839949958,34389.945
7.683714139267393,32677.531
7.7188798790352084,31867.666
7.754045618803023,31620.693
7.789211358570836,31577.479
7.824377098338651,31613.172
7.8595428381064645,31661.984
7.894708577874279,31694.404
7.929874317642094,31728.297
7.965040057409907,31793.51
8.000205797177722,31827.605
8.035371536945535,31877.309
8.070537276713349,31955.484
8.105703016481165,32015.762
8.140868756248977,32135.594
8.176034496016792,32379.809
8.211200235784606,32579.84
8.24636597555242,32573.844
8.281531715320236,32482.656
8.316697455088049,32455.703
8.351863194855863,32485.584
8.387028934623677,32546.67
8.422194674391491,32633.22
8.457360414159306,32711.373
8.49252615392712,32862.062
8.527691893694934,33106.344
8.562857633462748,33241.613
8.598023373230562,33212.836
8.633189112998377,33182.91
8.66835485276619,33408.84
8.703520592534005,34250.87
8.73868633230182,36410.605
8.773852072069634,40324.516
8.809017811837446,43144.766
8.844183551605262,41440.09
8.879349291373076,37357.28
8.914515031140889,35004.543
8.949680770908705,34121.324
8.984846510676517,33906.5
9.020012250444331,34021.254
9.055177990212147,34358.312
9.09034372997996,34728.035
9.125509469747774,34815.145
9.160675209515588,34640.82
9.195840949283403,34619.945
9.231006689051217,35140.79
9.266172428819031,36708.023
9.301338168586845,40315.55
9.33650390835466,45636.754
9.371669648122474,48539.04
9.406835387890288,47772.367
9.442001127658102,46667.88
9.477166867425915,44987.562
9.51233260719373,42098.223
9.547498346961545,39618.04
9.582664086729359,37697.348
9.617829826497173,36521.637
9.652995566264986,36151.703
9.6881613060328,36342.676
9.723327045800616,36929.652
9.75849278556843,37467.45
9.793658525336244,37558.016
9.828824265104057,37819.293
9.863990004871871,39463.25
9.899155744639685,42926.594
9.934321484407501,46111.75
9.969487224175316,45766.375
10.004652963943128,43135.023
10.039818703710942,41494.17
10.074984443478757,41014.125
10.110150183246573,41157.527
10.145315923014387,41289.73
10.1804816627822,40531.875
10.215647402550013,39337.992
10.250813142317828,38629.875
10.285978882085642,38477.113
10.321144621853454,38695.89
10.35631036162127,39261.5
10.391476101389085,40146.23
10.426641841156899,41362.77
10.461807580924713,43281.438
10.496973320692526,46441.645
10.53213906046034,49725.45
10.567304800228156,50587.844
10.60247053999597,48629.113
10.637636279763784,45755.586
10.672802019531597,44926.76
10.707967759299411,46451.273
10.743133499067225,47837.465
10.778299238835041,47220.43
10.813464978602855,46060.88
10.848630718370668,47340.125
10.883796458138482,54491.14
10.918962197906296,69617.336
10.95412793767411,83879.28
10.989293677441927,83379.85
11.024459417209739,69671.74
11.059625156977553,54698.36
11.094790896745367,47563.13
11.129956636513182,45084.38
11.165122376280996,44537.39
11.200288116048808,44871.95
11.235453855816624,45897.285
11.270619595584439,47829.64
11.305785335352253,50664.625
11.340951075120067,52912.21
11.37611681488788,52222.664
11.411282554655694,49076.316
11.44644829442351,47080.63
11.481614034191324,46441.17
11.516779773959138,46349.47
11.55194551372695,46422.652
11.587111253494765,46564.625
11.62227699326258,46855.77
11.657442733030395,47295.312
11.69260847279821,47756.29
11.727774212566022,48028.46
11.762939952333836,47941.34
11.79810569210165,47839.42
11.833271431869465,48061.05
11.86843717163728,48613.086
